country,year,month,date, shipments , container_total , shipments_vrac , weight_total ,
EL SALVADOR,2020,Jul,7/1/2020,8,60, -   ,"1,574,450",
EL SALVADOR,2020,Aug,8/1/2020,4,5, -   ,"43,334",
EL SALVADOR,2020,Sep,9/1/2020,1,1, -   ,832,
EL SALVADOR,2020,Oct,10/1/2020,10,23, -   ,"330,596",
EL SALVADOR,2020,Nov,11/1/2020,1,1, -   ,"2,003",
EL SALVADOR,2020,Dec,12/1/2020,10,25, -   ,"397,420",
EL SALVADOR,2021,Jan,1/1/2021,8,13, -   ,"278,934",
EL SALVADOR,2021,Feb,2/1/2021,6,73, -   ,"1,917,825",
EL SALVADOR,2021,Mar,3/1/2021,8,115, -   ,"3,023,930",
EL SALVADOR,2021,Apr,4/1/2021,11,81, -   ,"2,034,362",
EL SALVADOR,2021,May,5/1/2021,7,70, -   ,"1,797,777",
EL SALVADOR,2021,Jun,6/1/2021,7,124, -   ,"3,321,622",
EL SALVADOR,2021,Jul,7/1/2021,7,6,4,"4,144,188",
EL SALVADOR,2021,Aug,8/1/2021,3,43, -   ,"1,078,090",
EL SALVADOR,2021,Sep,9/1/2021,4,83, -   ,"2,203,429",
EL SALVADOR,2021,Oct,10/1/2021,7,90, -   ,"2,256,766",
EL SALVADOR,2021,Nov,11/1/2021,1,1, -   ,"5,393",
EL SALVADOR,2021,Dec,12/1/2021,2,4, -   ,"15,128",
EL SALVADOR,2022,Jan,1/1/2022,3,3, -   ,"11,475",
EL SALVADOR,2022,Feb,2/1/2022,5,74, -   ,"1,891,868",
EL SALVADOR,2022,Mar,3/1/2022,3,20, -   ,"500,938",
EL SALVADOR,2022,Apr,4/1/2022,3,36, -   ,"955,655",
EL SALVADOR,2022,May,5/1/2022,5,28, -   ,"509,437",
EL SALVADOR,2022,Jun,6/1/2022,3,21,1,"7,146,779",
EL SALVADOR,2022,Jul,7/1/2022,2,2, -   ,"9,598",
EL SALVADOR,2022,Aug,8/1/2022,4,4, -   ,"15,796",
EL SALVADOR,2022,Sep,9/1/2022,1,10, -   ,"270,832",
EL SALVADOR,2022,Oct,10/1/2022,4,6, -   ,"64,666",
EL SALVADOR,2022,Nov,11/1/2022,1,1, -   ,"6,978",
EL SALVADOR,2018,Jan,1/1/2018,6,7, -   ,"61,186",
EL SALVADOR,2018,Feb,2/1/2018,9,19, -   ,"142,216",
EL SALVADOR,2018,Mar,3/1/2018,8,30, -   ,"439,425",
EL SALVADOR,2018,Apr,4/1/2018,9,20, -   ,"174,382",
EL SALVADOR,2018,May,5/1/2018,8,15, -   ,"137,776",
EL SALVADOR,2018,Jun,6/1/2018,8,17, -   ,"326,477",
EL SALVADOR,2018,Jul,7/1/2018,9,22, -   ,"384,305",
EL SALVADOR,2018,Aug,8/1/2018,9,20, -   ,"240,370",
EL SALVADOR,2018,Sep,9/1/2018,10,18, -   ,"226,405",
EL SALVADOR,2018,Oct,10/1/2018,7,10, -   ,"125,567",
EL SALVADOR,2018,Nov,11/1/2018,5,8, -   ,"93,035",
EL SALVADOR,2018,Dec,12/1/2018,4,5, -   ,"38,988",
EL SALVADOR,2023,Jan,1/1/2023,2,4, -   ,"19,181",
EL SALVADOR,2023,Feb,2/1/2023,2,3, -   ,"21,978",
ESTONIA,2019,Oct,10/1/2019,1,1, -   ,"26,000",
ESTONIA,2019,Nov,11/1/2019,1,1, -   ,"26,000",
ESTONIA,2020,Jan,1/1/2020,1,1, -   ,"26,000",
ESTONIA,2020,Mar,3/1/2020,1,1, -   ,"27,040",
ESTONIA,2020,May,5/1/2020,1,1, -   ,"23,166",
ESTONIA,2020,Jul,7/1/2020,3,3, -   ,"72,540",
ESTONIA,2020,Aug,8/1/2020,2,2, -   ,"54,080",
ESTONIA,2020,Oct,10/1/2020,2,2, -   ,"54,080",
ESTONIA,2020,Dec,12/1/2020,2,2, -   ,"53,040",
ESTONIA,2021,Mar,3/1/2021,1,1, -   ,"9,092",
ESTONIA,2022,Aug,8/1/2022,2,2, -   ,"54,080",
ESTONIA,2018,Jan,1/1/2018,1,1, -   ,"27,040",
ESTONIA,2018,Feb,2/1/2018,1,1, -   ,"27,040",
ESTONIA,2018,Mar,3/1/2018,1,1, -   ,"27,040",
ESTONIA,2018,Apr,4/1/2018,1,1, -   ,"27,040",
ESTONIA,2018,Dec,12/1/2018,1,1, -   ,"27,900",
FINLAND,2019,Mar,3/1/2019,2,2, -   ,"45,440",
FINLAND,2019,Jun,6/1/2019,1,1, -   ,"25,800",
FINLAND,2019,Sep,9/1/2019,1,3, -   ,"26,728",
FINLAND,2019,Oct,10/1/2019,2,3, -   ,"54,289",
FINLAND,2019,Nov,11/1/2019,2,2, -   ,"45,786",
FINLAND,2020,Jun,6/1/2020,1, -   ,1,"10,700,000",
FINLAND,2020,Jul,7/1/2020,1,1, -   ,"26,075",
FINLAND,2020,Aug,8/1/2020,1,1, -   ,"18,585",
FINLAND,2020,Sep,9/1/2020,1,1, -   ,"29,465",
FINLAND,2021,Feb,2/1/2021,1,1, -   ,"26,832",
FINLAND,2021,Apr,4/1/2021,1,1, -   ,"25,725",
FINLAND,2021,May,5/1/2021,2,2, -   ,"45,417",
FINLAND,2021,Jun,6/1/2021,2,2, -   ,"29,540",
FINLAND,2021,Oct,10/1/2021,1,1, -   ,"2,990",
FINLAND,2021,Dec,12/1/2021,2,2, -   ,"27,931",
FINLAND,2022,Apr,4/1/2022,1,1, -   ,"17,700",
FINLAND,2022,Sep,9/1/2022,1,1, -   ,"4,850",
FINLAND,2022,Oct,10/1/2022,1,1, -   ,"3,451",
FINLAND,2018,Jan,1/1/2018,1,1, -   ,"27,740",
FINLAND,2018,Apr,4/1/2018,1,1, -   ,"27,740",
FINLAND,2018,Jun,6/1/2018,2,2, -   ,"45,521",
FINLAND,2018,Jul,7/1/2018,1,1, -   ,"27,740",
FINLAND,2018,Aug,8/1/2018,1,1, -   ,"27,740",
FINLAND,2018,Nov,11/1/2018,1,1, -   ,"27,740",
FRANCE,2019,Jan,1/1/2019,37,81,3,"1,297,677",
FRANCE,2019,Feb,2/1/2019,55,126,8,"2,395,310",
FRANCE,2019,Mar,3/1/2019,54,169, -   ,"2,868,717",
FRANCE,2019,Apr,4/1/2019,68,103,21,"1,761,170",
FRANCE,2019,May,5/1/2019,52,124,1,"2,388,352",
FRANCE,2019,Jun,6/1/2019,50,192, -   ,"2,694,977",
FRANCE,2019,Jul,7/1/2019,48,211,4,"2,797,478",
FRANCE,2019,Aug,8/1/2019,73,198, -   ,"3,219,167",
FRANCE,2019,Sep,9/1/2019,61,137,6,"2,021,775",
FRANCE,2019,Oct,10/1/2019,75,153,10,"2,558,330",
FRANCE,2019,Nov,11/1/2019,43,127,1,"2,298,660",
FRANCE,2019,Dec,12/1/2019,73,200,16,"3,385,522",
FRANCE,2020,Jan,1/1/2020,41,116, -   ,"1,747,098",
FRANCE,2020,Feb,2/1/2020,26,61,1,"12,928,639",
FRANCE,2020,Mar,3/1/2020,51,116,5,"2,329,720",
FRANCE,2020,Apr,4/1/2020,59,190,3,"3,532,821",
FRANCE,2020,May,5/1/2020,41,123, -   ,"2,526,022",
FRANCE,2020,Jun,6/1/2020,42,59,4,"760,382",
FRANCE,2020,Jul,7/1/2020,46,150, -   ,"2,876,113",
FRANCE,2020,Aug,8/1/2020,66,215,7,"3,732,918",
FRANCE,2020,Sep,9/1/2020,43,161, -   ,"3,047,544",
FRANCE,2020,Oct,10/1/2020,68,186, -   ,"3,259,897",
FRANCE,2020,Nov,11/1/2020,133,186, -   ,"3,561,395",
FRANCE,2020,Dec,12/1/2020,220,264, -   ,"4,616,543",
FRANCE,2021,Jan,1/1/2021,125,174, -   ,"3,207,823",
FRANCE,2021,Feb,2/1/2021,82,106, -   ,"1,954,234",
FRANCE,2021,Mar,3/1/2021,106,145, -   ,"2,960,076",
FRANCE,2021,Apr,4/1/2021,85,148, -   ,"3,096,689",
FRANCE,2021,May,5/1/2021,120,152, -   ,"2,670,282",
FRANCE,2021,Jun,6/1/2021,113,135, -   ,"2,498,776",
FRANCE,2021,Jul,7/1/2021,119,144, -   ,"2,550,307",
FRANCE,2021,Aug,8/1/2021,93,106, -   ,"1,867,958",
FRANCE,2021,Sep,9/1/2021,55,72, -   ,"1,441,787",
FRANCE,2021,Oct,10/1/2021,91,119, -   ,"2,327,722",
FRANCE,2021,Nov,11/1/2021,73,98, -   ,"2,020,442",
FRANCE,2021,Dec,12/1/2021,137,160, -   ,"2,907,922",
FRANCE,2022,Jan,1/1/2022,98,111, -   ,"2,100,570",
FRANCE,2022,Feb,2/1/2022,68,68, -   ,"1,265,763",
FRANCE,2022,Mar,3/1/2022,43,43, -   ,"845,066",
FRANCE,2022,Apr,4/1/2022,82,103, -   ,"2,042,677",
FRANCE,2022,May,5/1/2022,59,106, -   ,"2,178,722",
FRANCE,2022,Jun,6/1/2022,65,97, -   ,"1,867,164",
FRANCE,2022,Jul,7/1/2022,76,126, -   ,"2,753,581",
FRANCE,2022,Aug,8/1/2022,124,155, -   ,"2,757,649",
FRANCE,2022,Sep,9/1/2022,32,54, -   ,"1,129,873",
FRANCE,2022,Oct,10/1/2022,43,85, -   ,"893,044",
FRANCE,2022,Nov,11/1/2022,54,54, -   ,"1,154,842",
FRANCE,2022,Dec,12/1/2022,46,52, -   ,"939,824",
FRANCE,2018,Jan,1/1/2018,55,144, -   ,"2,436,037",
FRANCE,2018,Feb,2/1/2018,71,140,2,"2,363,184",
FRANCE,2018,Mar,3/1/2018,38,111,3,"2,311,343",
FRANCE,2018,Apr,4/1/2018,71,184,17,"2,763,779",
FRANCE,2018,May,5/1/2018,120,243,33,"3,558,826",
FRANCE,2018,Jun,6/1/2018,84,249,14,"3,875,761",
FRANCE,2018,Jul,7/1/2018,121,193,46,"3,000,049",
FRANCE,2018,Aug,8/1/2018,60,139,6,"2,283,620",
FRANCE,2018,Sep,9/1/2018,61,136,1,"2,057,743",
FRANCE,2018,Oct,10/1/2018,57,157,5,"2,657,934",
FRANCE,2018,Nov,11/1/2018,108,203,33,"3,317,415",
FRANCE,2018,Dec,12/1/2018,95,204,19,"3,280,046",
FRANCE,2023,Jan,1/1/2023,48,57, -   ,"1,156,258",
FRANCE,2023,Feb,2/1/2023,31,43, -   ,"857,802",
FRENCH GUIANA,2019,Feb,2/1/2019,1,1, -   ,"5,770",
FRENCH GUIANA,2019,Mar,3/1/2019,1,1, -   ,"14,040",
FRENCH GUIANA,2019,May,5/1/2019,2,4, -   ,"35,850",
FRENCH GUIANA,2019,Jul,7/1/2019,2,2, -   ,"22,180",
FRENCH GUIANA,2019,Sep,9/1/2019,1,1, -   ,"12,196",
FRENCH GUIANA,2020,Jan,1/1/2020,2,2, -   ,"17,210",
FRENCH GUIANA,2020,Apr,4/1/2020,1,1, -   ,"4,760",
FRENCH GUIANA,2020,Aug,8/1/2020,1,1, -   ,"12,000",
FRENCH GUIANA,2020,Nov,11/1/2020,1,1, -   ,"9,610",
FRENCH GUIANA,2021,Mar,3/1/2021,1,1, -   ,"10,869",
FRENCH GUIANA,2021,May,5/1/2021,1,1, -   ,"9,610",
FRENCH GUIANA,2021,Nov,11/1/2021,1,1, -   ,"12,038",
FRENCH GUIANA,2022,May,5/1/2022,1,1, -   ,"11,735",
FRENCH GUIANA,2022,Aug,8/1/2022,2,2, -   ,"29,120",
FRENCH GUIANA,2022,Oct,10/1/2022,1,2, -   ,"13,305",
FRENCH GUIANA,2018,Jan,1/1/2018,3,6, -   ,"32,430",
FRENCH GUIANA,2018,Feb,2/1/2018,1,2, -   ,"9,910",
FRENCH GUIANA,2018,Mar,3/1/2018,2,3, -   ,"14,145",
FRENCH GUIANA,2018,May,5/1/2018,2,2, -   ,"25,200",
FRENCH GUIANA,2018,Jul,7/1/2018,1,1, -   ,"8,000",
FRENCH GUIANA,2018,Aug,8/1/2018,2,2, -   ,"27,000",
FRENCH GUIANA,2018,Nov,11/1/2018,3,2,1,"30,216",
GERMANY,2019,Jan,1/1/2019,10,13,1,"219,530",
GERMANY,2019,Feb,2/1/2019,20,33, -   ,"524,513",
GERMANY,2019,Mar,3/1/2019,16,23, -   ,"468,983",
GERMANY,2019,Apr,4/1/2019,14,19,2,"386,799",
GERMANY,2019,May,5/1/2019,19,20,1,"312,745",
GERMANY,2019,Jun,6/1/2019,17,29, -   ,"639,777",
GERMANY,2019,Jul,7/1/2019,10,12,1,"321,422",
GERMANY,2019,Aug,8/1/2019,15,26, -   ,"533,454",
GERMANY,2019,Sep,9/1/2019,25,31, -   ,"414,956",
GERMANY,2019,Oct,10/1/2019,11,9,3,"158,464",
GERMANY,2019,Nov,11/1/2019,9,14, -   ,"243,824",
GERMANY,2019,Dec,12/1/2019,16,20, -   ,"268,518",
GERMANY,2020,Jan,1/1/2020,10,10, -   ,"206,789",
GERMANY,2020,Feb,2/1/2020,11,25, -   ,"502,046",
GERMANY,2020,Mar,3/1/2020,11,19, -   ,"426,537",
GERMANY,2020,Apr,4/1/2020,13,13,1,"270,201",
GERMANY,2020,May,5/1/2020,13,21, -   ,"368,295",
GERMANY,2020,Jun,6/1/2020,8,10,1,"239,818",
GERMANY,2020,Jul,7/1/2020,9,19, -   ,"407,116",
GERMANY,2020,Aug,8/1/2020,12,12,1,"219,830",
GERMANY,2020,Sep,9/1/2020,14,21, -   ,"368,130",
GERMANY,2020,Oct,10/1/2020,18,42, -   ,"633,700",
GERMANY,2020,Nov,11/1/2020,15,38, -   ,"914,948",
GERMANY,2020,Dec,12/1/2020,38,61, -   ,"1,437,099",
GERMANY,2021,Jan,1/1/2021,19,20, -   ,"295,608",
GERMANY,2021,Feb,2/1/2021,26,52, -   ,"1,186,585",
GERMANY,2021,Mar,3/1/2021,16,26, -   ,"609,021",
GERMANY,2021,Apr,4/1/2021,28,105, -   ,"1,118,155",
GERMANY,2021,May,5/1/2021,18,22, -   ,"436,221",
GERMANY,2021,Jun,6/1/2021,22,28,2,"642,862",
GERMANY,2021,Jul,7/1/2021,20,23, -   ,"534,123",
GERMANY,2021,Aug,8/1/2021,12,21, -   ,"314,029",
GERMANY,2021,Sep,9/1/2021,10,9,1,"171,452",
GERMANY,2021,Oct,10/1/2021,29,40,1,"690,144",
GERMANY,2021,Nov,11/1/2021,12,25, -   ,"566,380",
GERMANY,2021,Dec,12/1/2021,22,27, -   ,"601,089",
GERMANY,2022,Jan,1/1/2022,24,30,2,"628,982",
GERMANY,2022,Feb,2/1/2022,8,14, -   ,"243,559",
GERMANY,2022,Mar,3/1/2022,7,7, -   ,"111,969",
GERMANY,2022,Apr,4/1/2022,12,17, -   ,"288,828",
GERMANY,2022,May,5/1/2022,16,29, -   ,"384,254",
GERMANY,2022,Jun,6/1/2022,9,10, -   ,"153,958",
GERMANY,2022,Jul,7/1/2022,14,15, -   ,"235,125",
GERMANY,2022,Aug,8/1/2022,29,30, -   ,"700,360",
GERMANY,2022,Sep,9/1/2022,9,10, -   ,"177,854",
GERMANY,2022,Oct,10/1/2022,5,10, -   ,"77,441",
GERMANY,2022,Nov,11/1/2022,1,1, -   ,"21,497",
GERMANY,2022,Dec,12/1/2022,4,5, -   ,"45,161",
GERMANY,2018,Jan,1/1/2018,17,23, -   ,"376,733",
GERMANY,2018,Feb,2/1/2018,10,12, -   ,"152,986",
GERMANY,2018,Mar,3/1/2018,13,25,1,"446,953",
GERMANY,2018,Apr,4/1/2018,17,44,2,"732,987",
GERMANY,2018,May,5/1/2018,25,59,1,"982,942",
GERMANY,2018,Jun,6/1/2018,23,43,4,"838,895",
GERMANY,2018,Jul,7/1/2018,23,27,2,"447,867",
GERMANY,2018,Aug,8/1/2018,20,33, -   ,"725,479",
GERMANY,2018,Sep,9/1/2018,14,22, -   ,"346,315",
GERMANY,2018,Oct,10/1/2018,17,23,1,"210,851",
GERMANY,2018,Nov,11/1/2018,16,23, -   ,"484,510",
GERMANY,2018,Dec,12/1/2018,25,33,1,"631,196",
GERMANY,2023,Jan,1/1/2023,7,12, -   ,"275,658",
GERMANY,2023,Feb,2/1/2023,5,5, -   ,"98,806",
GREECE,2019,Apr,4/1/2019,2,2, -   ,"21,860",
GREECE,2019,Aug,8/1/2019,2,3, -   ,"73,677",
GREECE,2019,Oct,10/1/2019,1, -   ,1,"27,500,000",
GREECE,2020,Jan,1/1/2020,1,1, -   ,"1,650",
GREECE,2020,Dec,12/1/2020,1,2, -   ,"46,360",
GREECE,2021,Jan,1/1/2021,1,1, -   ,"29,520",
GREECE,2021,Apr,4/1/2021,1,1, -   ,"1,200",
GREECE,2021,Jul,7/1/2021,1,1, -   ,926,
GREECE,2021,Sep,9/1/2021,1,1, -   ,"1,900",
GREECE,2021,Dec,12/1/2021,1,1, -   ,"24,922",
GREECE,2022,May,5/1/2022,1,1, -   ,"22,980",
GREECE,2022,Sep,9/1/2022,1,1, -   ,"3,820",
GREECE,2022,Oct,10/1/2022,1,2, -   ,"25,900",
GUADELOUPE,2019,Jun,6/1/2019,1,1, -   ,"27,418",
GUADELOUPE,2020,Dec,12/1/2020,2,2, -   ,"18,479",
GUADELOUPE,2021,Feb,2/1/2021,1,1, -   ,"10,000",
GUADELOUPE,2021,Apr,4/1/2021,1,1, -   ,"3,870",
GUADELOUPE,2021,Jun,6/1/2021,1,1, -   ,"10,620",
GUADELOUPE,2021,Jul,7/1/2021,1,1, -   ,"3,870",
GUADELOUPE,2021,Aug,8/1/2021,1,1, -   ,"6,000",
GUADELOUPE,2021,Sep,9/1/2021,2,2, -   ,"11,770",
GUADELOUPE,2021,Oct,10/1/2021,2,4, -   ,"48,546",
GUADELOUPE,2021,Nov,11/1/2021,3,3, -   ,"33,920",
GUADELOUPE,2022,Jan,1/1/2022,4,4, -   ,"76,256",
GUADELOUPE,2022,May,5/1/2022,2,2, -   ,"19,095",
GUADELOUPE,2022,Jun,6/1/2022,1,1, -   ,"15,000",
GUADELOUPE,2022,Sep,9/1/2022,2,2, -   ,"25,000",
GUADELOUPE,2018,Jan,1/1/2018,2,3, -   ,"34,300",
GUADELOUPE,2018,Feb,2/1/2018,1,1, -   ,"14,680",
GUINEA BISSAU,2021,Oct,10/1/2021,1,1, -   ,"18,000",
GUYANA,2019,Feb,2/1/2019,1,1, -   ,"1,901",
GUYANA,2019,Mar,3/1/2019,1,15, -   ,"374,625",
GUYANA,2019,Apr,4/1/2019,1,15, -   ,"374,625",
GUYANA,2019,Jul,7/1/2019,2,2, -   ,"8,351",
GUYANA,2020,May,5/1/2020,1,40, -   ,"1,000,500",
GUYANA,2020,Jul,7/1/2020,2,21, -   ,"568,080",
GUYANA,2020,Aug,8/1/2020,1,26, -   ,"650,000",
GUYANA,2020,Oct,10/1/2020,3,26,2,"3,539,810",
GUYANA,2020,Dec,12/1/2020,1,26, -   ,"650,000",
GUYANA,2021,Feb,2/1/2021,2,30, -   ,"749,750",
GUYANA,2021,Mar,3/1/2021,3,15, -   ,"374,750",
GUYANA,2021,Apr,4/1/2021,5,40, -   ,"999,775",
GUYANA,2021,May,5/1/2021,1,10, -   ,"250,000",
GUYANA,2021,Jun,6/1/2021,2,7, -   ,"153,320",
GUYANA,2022,Apr,4/1/2022,2,20, -   ,"499,500",
GUYANA,2022,May,5/1/2022,1,20, -   ,"499,500",
GUYANA,2022,Jun,6/1/2022,1,3, -   ,"84,000",
GUYANA,2022,Dec,12/1/2022,1, -   ,1,"2,813,308",
GUYANA,2018,Feb,2/1/2018,2,12, -   ,"300,060",
GUYANA,2018,Mar,3/1/2018,1,18, -   ,"449,730",
GUYANA,2018,Apr,4/1/2018,1,20, -   ,"499,680",
GUYANA,2018,May,5/1/2018,6,53,1,"6,423,855",
GUYANA,2018,Jun,6/1/2018,2,18, -   ,"449,280",
GUYANA,2018,Jul,7/1/2018,1,19, -   ,"474,525",
GUYANA,2018,Sep,9/1/2018,1, -   ,1,"1,536,170",
GUYANA,2018,Oct,10/1/2018,2,1,1,"4,023,060",
GUYANA,2018,Dec,12/1/2018,1, -   ,1,"4,208,244",
GUYANA,2023,Jan,1/1/2023,1,1, -   ,"21,150",
GUYANA,2023,Feb,2/1/2023,1, -   ,1,"1,514,992",
HAITI,2020,Nov,11/1/2020,2,2, -   ,"30,000",
HAITI,2021,Mar,3/1/2021,1,2, -   ,"28,987",
HAITI,2021,Sep,9/1/2021,1,1, -   ,"12,500",
HAITI,2022,Apr,4/1/2022,1,2, -   ,"22,784",
HONDURAS,2019,Jan,1/1/2019,13,103,1,"2,733,265",
HONDURAS,2019,Feb,2/1/2019,15,130,1,"3,126,340",
HONDURAS,2019,Mar,3/1/2019,20,102, -   ,"2,415,518",
HONDURAS,2019,Apr,4/1/2019,23,167,1,"4,333,698",
HONDURAS,2019,May,5/1/2019,21,224, -   ,"5,694,720",
HONDURAS,2019,Jun,6/1/2019,20,140, -   ,"2,689,539",
HONDURAS,2019,Jul,7/1/2019,19,161, -   ,"3,822,601",
HONDURAS,2019,Aug,8/1/2019,27,173,1,"3,762,157",
HONDURAS,2019,Sep,9/1/2019,19,152, -   ,"3,749,904",
HONDURAS,2019,Oct,10/1/2019,22,129,2,"3,128,874",
HONDURAS,2019,Nov,11/1/2019,28,123, -   ,"2,530,622",
HONDURAS,2019,Dec,12/1/2019,17,148, -   ,"3,500,510",
HONDURAS,2020,Jan,1/1/2020,19,110,1,"2,806,799",
HONDURAS,2020,Feb,2/1/2020,36,218, -   ,"5,048,104",
HONDURAS,2020,Mar,3/1/2020,33,237, -   ,"5,415,205",
HONDURAS,2020,Apr,4/1/2020,15,192, -   ,"4,719,348",
HONDURAS,2020,May,5/1/2020,14,194, -   ,"4,790,842",
HONDURAS,2020,Jun,6/1/2020,16,110,2,"2,790,074",
HONDURAS,2020,Jul,7/1/2020,30,172, -   ,"4,034,871",
HONDURAS,2020,Aug,8/1/2020,32,218,1,"5,424,822",
HONDURAS,2020,Sep,9/1/2020,34,227, -   ,"5,525,804",
HONDURAS,2020,Oct,10/1/2020,25,157,1,"4,202,291",
HONDURAS,2020,Nov,11/1/2020,28,76, -   ,"1,791,385",
HONDURAS,2020,Dec,12/1/2020,16,102, -   ,"2,471,089",
HONDURAS,2021,Jan,1/1/2021,7,26, -   ,"647,065",
HONDURAS,2021,Feb,2/1/2021,15,100, -   ,"2,475,239",
HONDURAS,2021,Mar,3/1/2021,22,145, -   ,"3,534,417",
HONDURAS,2021,Apr,4/1/2021,39,107,3,"15,105,362",
HONDURAS,2021,May,5/1/2021,54,152, -   ,"3,405,707",
HONDURAS,2021,Jun,6/1/2021,55,208, -   ,"4,928,958",
HONDURAS,2021,Jul,7/1/2021,45,84, -   ,"1,771,590",
HONDURAS,2021,Aug,8/1/2021,61,174, -   ,"3,917,833",
HONDURAS,2021,Sep,9/1/2021,54,224, -   ,"5,289,170",
HONDURAS,2021,Oct,10/1/2021,48,95, -   ,"2,011,029",
HONDURAS,2021,Nov,11/1/2021,35,54, -   ,"1,075,010",
HONDURAS,2021,Dec,12/1/2021,34,34, -   ,"568,516",
HONDURAS,2022,Jan,1/1/2022,29,57, -   ,"1,241,181",
HONDURAS,2022,Feb,2/1/2022,55,168, -   ,"3,905,093",
HONDURAS,2022,Mar,3/1/2022,63,204, -   ,"4,718,643",
HONDURAS,2022,Apr,4/1/2022,89,123,2,"11,525,433",
HONDURAS,2022,May,5/1/2022,65,181, -   ,"4,158,639",
HONDURAS,2022,Jun,6/1/2022,78,124,12,"10,637,959",
HONDURAS,2022,Jul,7/1/2022,94,164,10,"19,226,539",
HONDURAS,2022,Aug,8/1/2022,63,148,2,"9,307,132",
HONDURAS,2022,Sep,9/1/2022,25,52,1,"1,105,740",
HONDURAS,2022,Oct,10/1/2022,12,20, -   ,"264,906",
HONDURAS,2022,Nov,11/1/2022,20,20, -   ,"357,802",
HONDURAS,2022,Dec,12/1/2022,12,19,2,"6,387,546",
HONDURAS,2018,Jan,1/1/2018,6,37,1,"1,011,187",
HONDURAS,2018,Feb,2/1/2018,7,112, -   ,"2,765,736",
HONDURAS,2018,Mar,3/1/2018,12,103, -   ,"2,370,937",
HONDURAS,2018,Apr,4/1/2018,13,202, -   ,"4,476,666",
HONDURAS,2018,May,5/1/2018,14,169, -   ,"4,435,811",
HONDURAS,2018,Jun,6/1/2018,28,242,1,"6,043,961",
HONDURAS,2018,Jul,7/1/2018,25,206, -   ,"4,972,740",
HONDURAS,2018,Aug,8/1/2018,22,88, -   ,"2,017,534",
HONDURAS,2018,Sep,9/1/2018,15,152, -   ,"4,023,026",
HONDURAS,2018,Oct,10/1/2018,16,54, -   ,"1,271,210",
HONDURAS,2018,Nov,11/1/2018,14,32, -   ,"617,806",
HONDURAS,2018,Dec,12/1/2018,12,42, -   ,"875,902",
HONDURAS,2023,Jan,1/1/2023,19,64, -   ,"1,457,171",
HONDURAS,2023,Feb,2/1/2023,11,95, -   ,"2,319,039",
HUNGARY,2019,Mar,3/1/2019,2,4, -   ,"99,360",
HUNGARY,2019,Apr,4/1/2019,1,1, -   ,"24,840",
HUNGARY,2019,May,5/1/2019,1,1, -   ,"24,840",
HUNGARY,2019,Jun,6/1/2019,1,1, -   ,"24,320",
HUNGARY,2019,Jul,7/1/2019,1,2, -   ,"48,640",
HUNGARY,2019,Aug,8/1/2019,3,4, -   ,"97,280",
HUNGARY,2019,Sep,9/1/2019,2,2, -   ,"48,640",
HUNGARY,2019,Oct,10/1/2019,1,1, -   ,"24,420",
HUNGARY,2020,Jan,1/1/2020,2,2, -   ,"48,840",
HUNGARY,2020,Mar,3/1/2020,1,1, -   ,"24,420",
HUNGARY,2020,Apr,4/1/2020,2,4, -   ,"97,680",
HUNGARY,2020,May,5/1/2020,2,2, -   ,"48,840",
HUNGARY,2020,Jun,6/1/2020,3,3, -   ,"73,780",
HUNGARY,2020,Oct,10/1/2020,1,2, -   ,"48,840",
HUNGARY,2020,Dec,12/1/2020,1,2, -   ,"48,840",
HUNGARY,2018,Nov,11/1/2018,1,2, -   ,"49,680",
HUNGARY,2018,Dec,12/1/2018,1,3, -   ,"98,902",
INDIA,2019,Jan,1/1/2019,58,157,1,"2,945,624",
INDIA,2019,Feb,2/1/2019,63,176,2,"9,144,468",
INDIA,2019,Mar,3/1/2019,63,164,1,"2,702,375",
INDIA,2019,Apr,4/1/2019,39,148,1,"2,939,051",
INDIA,2019,May,5/1/2019,70,204,1,"3,571,066",
INDIA,2019,Jun,6/1/2019,52,146, -   ,"2,911,744",
INDIA,2019,Jul,7/1/2019,55,173, -   ,"2,991,483",
INDIA,2019,Aug,8/1/2019,80,263,1,"4,860,732",
INDIA,2019,Sep,9/1/2019,61,136,2,"29,024,336",
INDIA,2019,Oct,10/1/2019,75,219,5,"4,342,071",
INDIA,2019,Nov,11/1/2019,56,205, -   ,"3,539,938",
INDIA,2019,Dec,12/1/2019,71,216,1,"4,424,960",
INDIA,2020,Jan,1/1/2020,35,61, -   ,"958,295",
INDIA,2020,Feb,2/1/2020,62,168,2,"3,220,048",
INDIA,2020,Mar,3/1/2020,71,181, -   ,"3,808,971",
INDIA,2020,Apr,4/1/2020,81,454, -   ,"10,273,594",
INDIA,2020,May,5/1/2020,59,314, -   ,"7,106,458",
INDIA,2020,Jun,6/1/2020,45,133,1,"2,992,218",
INDIA,2020,Jul,7/1/2020,66,209, -   ,"4,435,360",
INDIA,2020,Aug,8/1/2020,64,200, -   ,"4,157,957",
INDIA,2020,Sep,9/1/2020,68,303,1,"6,265,307",
INDIA,2020,Oct,10/1/2020,110,423, -   ,"8,708,270",
INDIA,2020,Nov,11/1/2020,133,357, -   ,"7,610,982",
INDIA,2020,Dec,12/1/2020,122,356, -   ,"7,307,999",
INDIA,2021,Jan,1/1/2021,128,323, -   ,"6,737,228",
INDIA,2021,Feb,2/1/2021,79,214, -   ,"4,369,882",
INDIA,2021,Mar,3/1/2021,199,519, -   ,"9,936,795",
