country,year,month,date,shipments,container_total,shipments_vrac,weight_total,
NORWAY,2024,May,5/1/2024,5,5,0,136694.6,
PAKISTAN,2024,May,5/1/2024,12,213,0,5531676.96,
PANAMA,2024,May,5/1/2024,36,36,0,622975.93,
PARAGUAY,2024,May,5/1/2024,2,6,0,163070,
PERU,2024,May,5/1/2024,15,72,0,1562396.02,
POLAND,2024,May,5/1/2024,11,18,0,457992,
SENEGAL,2024,May,5/1/2024,3,6,0,165964,
SINGAPORE,2024,May,5/1/2024,1,1,0,16200,
SOUTH AFRICA,2024,May,5/1/2024,3,3,0,9580,
SOUTH KOREA,2024,May,5/1/2024,25,47,0,916452.97,
SPAIN,2024,May,5/1/2024,15,16,0,370199.82,
SWEDEN,2024,May,5/1/2024,1,1,0,24780,
TAIWAN,2024,May,5/1/2024,5,21,0,371444.77,
THAILAND,2024,May,5/1/2024,6,8,0,117577,
TRINIDAD AND TOBAGO,2024,May,5/1/2024,1,3,0,60500.01,
TURKEY,2024,May,5/1/2024,21,54,0,1264423.09,
UKRAINE,2024,May,5/1/2024,2,6,0,166599,
UNITED ARAB EMIRATES,2024,May,5/1/2024,15,24,0,360169.6,
UNITED KINGDOM,2024,May,5/1/2024,1,1,0,25728,
US VIRGIN ISLANDS,2024,May,5/1/2024,9,0,9,31005428,
BELGIUM,2024,Jun,6/1/2024,6,6,0,134362.67,
BRAZIL,2024,Jun,6/1/2024,79,200,0,5389985.79,
CANADA,2024,Jun,6/1/2024,16,16,1,30327533,
CHILE,2024,Jun,6/1/2024,1,1,0,21390,
CHINA,2024,Jun,6/1/2024,214,452,0,9782607.21,
COLOMBIA,2024,Jun,6/1/2024,23,58,0,1126560.54,
COSTA RICA,2024,Jun,6/1/2024,8,18,0,246953.51,
DOMINICAN REPUBLIC,2024,Jun,6/1/2024,105,169,5,12391766.7,
ECUADOR,2024,Jun,6/1/2024,1,1,0,24686,
EL SALVADOR,2024,Jun,6/1/2024,6,102,0,2764905.84,
FRANCE,2024,Jun,6/1/2024,31,42,0,968549.91,
GERMANY,2024,Jun,6/1/2024,12,6,6,5107930.07,
GUADELOUPE,2024,Jun,6/1/2024,1,1,0,15000,
GUATEMALA,2024,Jun,6/1/2024,10,75,0,1876054.02,
GUYANA,2024,Jun,6/1/2024,2,20,0,521465,
HONDURAS,2024,Jun,6/1/2024,3,24,0,616093.88,
INDIA,2024,Jun,6/1/2024,110,376,5,9196389.9,
INDONESIA,2024,Jun,6/1/2024,35,160,0,3975063.73,
ITALY,2024,Jun,6/1/2024,5,5,0,123499,
IVORY COAST,2024,Jun,6/1/2024,1,1,0,17850,
JAMAICA,2024,Jun,6/1/2024,2,2,0,26192.41,
JAPAN,2024,Jun,6/1/2024,3,3,0,12852,
JORDAN,2024,Jun,6/1/2024,3,5,0,34330,
KENYA,2024,Jun,6/1/2024,1,1,0,17298.5,
MALAYSIA,2024,Jun,6/1/2024,16,62,0,1361089.29,
MEXICO,2024,Jun,6/1/2024,15,37,0,773150.31,
MOROCCO,2024,Jun,6/1/2024,2,4,0,108562,
NETHERLANDS,2024,Jun,6/1/2024,9,16,0,364083.14,
NORWAY,2024,Jun,6/1/2024,1,1,0,19044,
PANAMA,2024,Jun,6/1/2024,42,44,0,706098.71,
PERU,2024,Jun,6/1/2024,27,146,0,3240567.99,
POLAND,2024,Jun,6/1/2024,8,8,0,229174,
PUERTO RICO,2024,Jun,6/1/2024,1,1,0,5689,
SAUDI ARABIA,2024,Jun,6/1/2024,1,1,0,22000,
SOUTH AFRICA,2024,Jun,6/1/2024,1,1,0,27380,
SOUTH KOREA,2024,Jun,6/1/2024,14,16,3,311927.71,
SPAIN,2024,Jun,6/1/2024,6,6,0,112894.44,
SWEDEN,2024,Jun,6/1/2024,1,1,0,27817,
TAIWAN,2024,Jun,6/1/2024,10,56,0,1052115.28,
THAILAND,2024,Jun,6/1/2024,2,2,0,35664,
TOGO,2024,Jun,6/1/2024,1,1,0,27875,
TRINIDAD AND TOBAGO,2024,Jun,6/1/2024,1,1,0,18500,
TURKEY,2024,Jun,6/1/2024,15,19,7,33802043.58,
UNITED ARAB EMIRATES,2024,Jun,6/1/2024,7,10,0,137182.6,
UNITED KINGDOM,2024,Jun,6/1/2024,1,1,0,2520,
URUGUAY,2024,Jun,6/1/2024,3,3,0,60520,
US VIRGIN ISLANDS,2024,Jun,6/1/2024,13,0,13,32316326,
USA,2024,Jun,6/1/2024,337,542,32,73380584.24,
VIETNAM,2024,Jun,6/1/2024,18,27,0,487831.4,
BELGIUM,2024,Jul,7/1/2024,27,63,0,1342801.8,
BRAZIL,2024,Jul,7/1/2024,106,248,0,6629397.62,
CANADA,2024,Jul,7/1/2024,26,26,0,549616.95,
CHILE,2024,Jul,7/1/2024,2,2,0,14000,
CHINA,2024,Jul,7/1/2024,327,524,0,10801437.14,
COLOMBIA,2024,Jul,7/1/2024,44,184,0,4219819.62,
COSTA RICA,2024,Jul,7/1/2024,1,1,0,6380,
DOMINICAN REPUBLIC,2024,Jul,7/1/2024,163,248,12,30700929.85,
EL SALVADOR,2024,Jul,7/1/2024,2,0,2,7220800,
FRANCE,2024,Jul,7/1/2024,56,62,0,1366471.78,
GERMANY,2024,Jul,7/1/2024,3,3,0,12660.86,
GUADELOUPE,2024,Jul,7/1/2024,2,2,0,26360,
GUATEMALA,2024,Jul,7/1/2024,16,20,9,8943546.01,
GUYANA,2024,Jul,7/1/2024,2,20,0,543653,
HONDURAS,2024,Jul,7/1/2024,42,118,0,2601749.45,
INDIA,2024,Jul,7/1/2024,60,214,0,5530595.31,
INDONESIA,2024,Jul,7/1/2024,24,77,0,1960943.45,
IRELAND,2024,Jul,7/1/2024,2,2,0,53650,
ITALY,2024,Jul,7/1/2024,5,8,0,169065.59,
JAMAICA,2024,Jul,7/1/2024,3,3,0,43240.27,
LEBANON,2024,Jul,7/1/2024,1,1,0,20702,
MALAYSIA,2024,Jul,7/1/2024,6,25,0,615813.6,
MEXICO,2024,Jul,7/1/2024,27,91,0,2067732.45,
MOROCCO,2024,Jul,7/1/2024,2,20,0,502120,
NETHERLANDS,2024,Jul,7/1/2024,38,125,0,2461159.62,
NICARAGUA,2024,Jul,7/1/2024,11,0,11,10027160,
NORWAY,2024,Jul,7/1/2024,1,1,0,19044,
PAKISTAN,2024,Jul,7/1/2024,16,0,16,27111401,
PANAMA,2024,Jul,7/1/2024,53,55,0,798296.39,
PERU,2024,Jul,7/1/2024,38,193,0,4070504.62,
POLAND,2024,Jul,7/1/2024,5,5,0,133470,
SENEGAL,2024,Jul,7/1/2024,1,3,0,84429,
SOUTH KOREA,2024,Jul,7/1/2024,4,6,0,119090.3,
SPAIN,2024,Jul,7/1/2024,13,38,0,840256.68,
SWEDEN,2024,Jul,7/1/2024,1,1,0,27817,
TAIWAN,2024,Jul,7/1/2024,4,41,0,827877.5,
TRINIDAD AND TOBAGO,2024,Jul,7/1/2024,8,25,0,328653.69,
TURKEY,2024,Jul,7/1/2024,17,19,5,1106743.75,
UNITED ARAB EMIRATES,2024,Jul,7/1/2024,1,3,0,23780.01,
UNITED KINGDOM,2024,Jul,7/1/2024,6,6,0,115628.6,
URUGUAY,2024,Jul,7/1/2024,1,1,0,12588.82,
US VIRGIN ISLANDS,2024,Jul,7/1/2024,7,0,7,24208040,
USA,2024,Jul,7/1/2024,480,652,71,51639147.18,
ARGENTINA,2024,Aug,8/1/2024,3,17,0,453174,
BELGIUM,2024,Aug,8/1/2024,14,25,0,525235.52,
BRAZIL,2024,Aug,8/1/2024,107,292,0,7772642.06,
CANADA,2024,Aug,8/1/2024,24,35,0,647017.42,
CHILE,2024,Aug,8/1/2024,5,7,0,155827.7,
COLOMBIA,2024,Aug,8/1/2024,70,378,1,26272246.81,
COSTA RICA,2024,Aug,8/1/2024,11,17,1,313225.66,
DENMARK,2024,Aug,8/1/2024,7,23,0,243053.24,
DOMINICAN REPUBLIC,2024,Aug,8/1/2024,80,96,6,5960752.79,
ECUADOR,2024,Aug,8/1/2024,2,4,0,22355.06,
EGYPT,2024,Aug,8/1/2024,10,4,8,33875654,
FINLAND,2024,Aug,8/1/2024,1,1,0,25637.7,
FRANCE,2024,Aug,8/1/2024,68,90,0,1768025.81,
GERMANY,2024,Aug,8/1/2024,16,18,0,446342.36,
GUADELOUPE,2024,Aug,8/1/2024,1,1,0,28577,
GUATEMALA,2024,Aug,8/1/2024,14,18,7,7163065.43,
GUYANA,2024,Aug,8/1/2024,1,10,0,281535,
HONDURAS,2024,Aug,8/1/2024,81,233,0,5173089.5,
INDIA,2024,Aug,8/1/2024,49,112,0,2638389.17,
INDONESIA,2024,Aug,8/1/2024,8,66,0,1695376.8,
ITALY,2024,Aug,8/1/2024,18,34,0,646859.64,
IVORY COAST,2024,Aug,8/1/2024,1,1,0,14664,
JAMAICA,2024,Aug,8/1/2024,9,3,6,68114,
JAPAN,2024,Aug,8/1/2024,8,1,7,66277.71,
MALAYSIA,2024,Aug,8/1/2024,1,2,0,45430,
MEXICO,2024,Aug,8/1/2024,14,28,0,507728.55,
MOROCCO,2024,Aug,8/1/2024,2,5,0,135088.3,
NETHERLANDS,2024,Aug,8/1/2024,43,177,0,3648283.76,
NICARAGUA,2024,Aug,8/1/2024,3,30,0,767557,
NORWAY,2024,Aug,8/1/2024,5,5,0,139289.6,
PAKISTAN,2024,Aug,8/1/2024,2,40,0,1043744,
PANAMA,2024,Aug,8/1/2024,54,60,0,713975.04,
PERU,2024,Aug,8/1/2024,60,234,0,5094816.73,
POLAND,2024,Aug,8/1/2024,17,23,0,654343.9,
PORTUGAL,2024,Aug,8/1/2024,1,1,0,2295,
PUERTO RICO,2024,Aug,8/1/2024,1,2,0,20402.2,
SOUTH KOREA,2024,Aug,8/1/2024,16,26,0,512578.77,
SPAIN,2024,Aug,8/1/2024,18,49,0,1088969.83,
SWEDEN,2024,Aug,8/1/2024,6,6,0,159660,
TAIWAN,2024,Aug,8/1/2024,3,40,0,785388.58,
TRINIDAD AND TOBAGO,2024,Aug,8/1/2024,9,14,6,9474104.97,
TURKEY,2024,Aug,8/1/2024,6,16,0,388633.98,
UKRAINE,2024,Aug,8/1/2024,1,5,0,138832.5,
UNITED ARAB EMIRATES,2024,Aug,8/1/2024,4,6,0,147426,
UNITED KINGDOM,2024,Aug,8/1/2024,4,4,0,103145,
URUGUAY,2024,Aug,8/1/2024,1,1,0,23040.74,
US VIRGIN ISLANDS,2024,Aug,8/1/2024,19,0,19,55307497,
USA,2024,Aug,8/1/2024,437,584,36,21478557.66,
VENEZUELA,2024,Aug,8/1/2024,1,5,0,82030,
VIETNAM,2024,Aug,8/1/2024,12,18,0,338357.34,
CHINA,2024,Aug,8/5/2024,524,763,0,15082052.52,
BELGIUM,2024,Sep,9/1/2024,10,63,0,1493623.63,
BRAZIL,2024,Sep,9/1/2024,72,177,0,4682038.07,
CANADA,2024,Sep,9/1/2024,4,3,1,27081973.39,
CHINA,2024,Sep,9/1/2024,59,91,0,1990336.89,
COLOMBIA,2024,Sep,9/1/2024,5,55,0,1394842.01,
DOMINICAN REPUBLIC,2024,Sep,9/1/2024,65,112,7,29371628.35,
ECUADOR,2024,Sep,9/1/2024,1,3,0,53469.99,
EGYPT,2024,Sep,9/1/2024,4,1,3,37227622.1,
EL SALVADOR,2024,Sep,9/1/2024,4,40,2,8250562.43,
FRANCE,2024,Sep,9/1/2024,29,39,0,699737.45,
GERMANY,2024,Sep,9/1/2024,1,1,0,18813,
GUADELOUPE,2024,Sep,9/1/2024,1,1,0,14770,
GUATEMALA,2024,Sep,9/1/2024,6,0,6,5712564.8,
HONDURAS,2024,Sep,9/1/2024,21,21,0,332736.43,
INDIA,2024,Sep,9/1/2024,31,129,0,3128567.86,
INDONESIA,2024,Sep,9/1/2024,28,95,14,14580225.68,
ITALY,2024,Sep,9/1/2024,1,1,0,27320,
LEBANON,2024,Sep,9/1/2024,1,1,0,13193,
MAURITANIA,2024,Sep,9/1/2024,2,14,0,401925,
MEXICO,2024,Sep,9/1/2024,4,28,0,643368.84,
NETHERLANDS,2024,Sep,9/1/2024,2,8,0,182764.47,
PAKISTAN,2024,Sep,9/1/2024,1,1,0,16909.2,
POLAND,2024,Sep,9/1/2024,1,1,0,27500,
SENEGAL,2024,Sep,9/1/2024,2,6,0,168103,
SOUTH KOREA,2024,Sep,9/1/2024,1,2,0,20482,
SPAIN,2024,Sep,9/1/2024,3,3,0,64405.2,
THAILAND,2024,Sep,9/1/2024,5,9,0,112466,
TRINIDAD AND TOBAGO,2024,Sep,9/1/2024,2,2,0,37000,
TUNISIA,2024,Sep,9/1/2024,1,2,0,48912,
TURKEY,2024,Sep,9/1/2024,4,14,0,281505.92,
UNITED ARAB EMIRATES,2024,Sep,9/1/2024,4,8,0,189396,
US VIRGIN ISLANDS,2024,Sep,9/1/2024,10,0,10,31147608,
USA,2024,Sep,9/1/2024,150,177,13,38897296.12,
VIETNAM,2024,Sep,9/1/2024,3,5,0,111216.01,
ARGENTINA,2024,Oct,10/1/2024,4,4,0,102015,
AUSTRALIA,2024,Oct,10/1/2024,1,1,0,5262,
BELGIUM,2024,Oct,10/1/2024,27,56,0,1537561,
BRAZIL,2024,Oct,10/1/2024,136,239,2,6478128,
CANADA,2024,Oct,10/1/2024,21,24,0,603029,
CHILE,2024,Oct,10/1/2024,3,6,0,156240,
CHINA,2024,Oct,10/1/2024,479,844,1,16985550,
COLOMBIA,2024,Oct,10/1/2024,31,265,0,6432414,
COSTA RICA,2024,Oct,10/1/2024,5,10,0,119073,
DENMARK,2024,Oct,10/1/2024,2,2,0,45383,
DOMINICAN REPUBLIC,2024,Oct,10/1/2024,63,89,4,23303623,
EGYPT,2024,Oct,10/1/2024,23,12,17,72078934,
EL SALVADOR,2024,Oct,10/1/2024,3,60,0,1626415,
ESTONIA,2024,Oct,10/1/2024,1,1,0,27040,
FINLAND,2024,Oct,10/1/2024,1,1,0,1821,
FRANCE,2024,Oct,10/1/2024,76,89,0,1825685,
GERMANY,2024,Oct,10/1/2024,10,11,0,220496,
GHANA,2024,Oct,10/1/2024,1,1,0,21908,
GUADELOUPE,2024,Oct,10/1/2024,4,4,0,84598,
GUATEMALA,2024,Oct,10/1/2024,3,6,0,101276,
HONDURAS,2024,Oct,10/1/2024,33,123,0,2809218,
INDIA,2024,Oct,10/1/2024,42,112,0,2649996,
INDONESIA,2024,Oct,10/1/2024,20,118,0,2704384,
IRELAND,2024,Oct,10/1/2024,2,2,0,45072,
ITALY,2024,Oct,10/1/2024,6,7,0,105458,
JAMAICA,2024,Oct,10/1/2024,4,1,3,23124,
JORDAN,2024,Oct,10/1/2024,1,2,0,55420,
LITHUANIA,2024,Oct,10/1/2024,1,1,0,26814,
MALAYSIA,2024,Oct,10/1/2024,19,26,11,9295410,
MAURITANIA,2024,Oct,10/1/2024,2,6,0,172500,
MEXICO,2024,Oct,10/1/2024,13,14,0,228864,
MOROCCO,2024,Oct,10/1/2024,1,1,0,23288,
NETHERLANDS,2024,Oct,10/1/2024,44,90,0,1964417,
NORWAY,2024,Oct,10/1/2024,3,3,0,81343,
OMAN,2024,Oct,10/1/2024,3,5,0,99825,
PAKISTAN,2024,Oct,10/1/2024,1,5,0,140571,
PANAMA,2024,Oct,10/1/2024,28,29,0,416047,
PERU,2024,Oct,10/1/2024,58,212,0,4715200,
POLAND,2024,Oct,10/1/2024,6,7,0,193411,
PORTUGAL,2024,Oct,10/1/2024,2,2,0,47086,
ROMANIA,2024,Oct,10/1/2024,3,3,0,79990,
SENEGAL,2024,Oct,10/1/2024,1,2,0,56036,
SOUTH AFRICA,2024,Oct,10/1/2024,2,3,0,64832,
SOUTH KOREA,2024,Oct,10/1/2024,7,22,0,570287,
SPAIN,2024,Oct,10/1/2024,8,26,0,693305,
SWEDEN,2024,Oct,10/1/2024,2,2,0,55634,
TAIWAN,2024,Oct,10/1/2024,5,68,0,1346557,
TOGO,2024,Oct,10/1/2024,1,1,0,28063,
TRINIDAD AND TOBAGO,2024,Oct,10/1/2024,4,10,0,154683,
TUNISIA,2024,Oct,10/1/2024,1,1,0,24456,
TURKEY,2024,Oct,10/1/2024,28,55,4,42037229,
UKRAINE,2024,Oct,10/1/2024,10,17,0,472031,
UNITED ARAB EMIRATES,2024,Oct,10/1/2024,3,3,0,49561,
UNITED KINGDOM,2024,Oct,10/1/2024,2,2,0,19922,
US VIRGIN ISLANDS,2024,Oct,10/1/2024,30,0,30,65105938,
USA,2024,Oct,10/1/2024,472,682,19,70483433,
VIETNAM,2024,Oct,10/1/2024,20,55,0,799206,
ARGENTINA,2024,Nov,11/1/2024,4,7,0,173400,
BANGLADESH,2024,Nov,11/1/2024,1,4,0,85140,
BELGIUM,2024,Nov,11/1/2024,32,105,0,2513296.42,
BRAZIL,2024,Nov,11/1/2024,104,223,0,5693766.75,
CANADA,2024,Nov,11/1/2024,28,26,2,31051948,
CHILE,2024,Nov,11/1/2024,4,34,0,680015.01,
CHINA,2024,Nov,11/1/2024,854,1464,6,28130338.41,
COLOMBIA,2024,Nov,11/1/2024,45,531,0,13179843.19,
COSTA RICA,2024,Nov,11/1/2024,8,23,0,375875.04,
CROATIA,2024,Nov,11/1/2024,1,1,0,13958.98,
CYPRUS,2024,Nov,11/1/2024,1,1,0,22220,
DENMARK,2024,Nov,11/1/2024,4,4,0,84706,
DOMINICAN REPUBLIC,2024,Nov,11/1/2024,72,132,7,7363774.27,
ECUADOR,2024,Nov,11/1/2024,1,1,0,4812,
EGYPT,2024,Nov,11/1/2024,13,40,0,1080329.4,
EL SALVADOR,2024,Nov,11/1/2024,1,3,0,11188.8,
ESTONIA,2024,Nov,11/1/2024,2,2,0,54080,
FINLAND,2024,Nov,11/1/2024,1,1,0,24024,
FRANCE,2024,Nov,11/1/2024,103,153,0,2852483.4,
GERMANY,2024,Nov,11/1/2024,19,21,0,449550.43,
GUADELOUPE,2024,Nov,11/1/2024,1,1,0,25000,
GUATEMALA,2024,Nov,11/1/2024,12,42,0,964773.18,
GUYANA,2024,Nov,11/1/2024,7,65,0,1660030,
HONDURAS,2024,Nov,11/1/2024,9,154,0,3842397.28,
INDIA,2024,Nov,11/1/2024,66,228,0,5311289.68,
INDONESIA,2024,Nov,11/1/2024,46,206,12,14905591.74,
IRELAND,2024,Nov,11/1/2024,1,1,0,26720,
ISRAEL,2024,Nov,11/1/2024,1,1,0,28300,
ITALY,2024,Nov,11/1/2024,17,20,0,367568.78,
IVORY COAST,2024,Nov,11/1/2024,4,8,0,204773,
JAMAICA,2024,Nov,11/1/2024,4,13,0,113202.56,
JAPAN,2024,Nov,11/1/2024,2,5,0,44720,
JORDAN,2024,Nov,11/1/2024,1,3,0,23067,
KENYA,2024,Nov,11/1/2024,1,2,0,16070,
LEBANON,2024,Nov,11/1/2024,1,1,0,10400,
MALAYSIA,2024,Nov,11/1/2024,15,42,0,976813.12,
MEXICO,2024,Nov,11/1/2024,20,37,0,626945.92,
MOROCCO,2024,Nov,11/1/2024,4,7,0,193364.79,
NETHERLANDS,2024,Nov,11/1/2024,52,244,0,5324857.96,
NETHERLANDS ANTILLES,2024,Nov,11/1/2024,2,2,0,30590,
NICARAGUA,2024,Nov,11/1/2024,11,10,10,10529567.8,
NORWAY,2024,Nov,11/1/2024,3,3,0,81209,
PAKISTAN,2024,Nov,11/1/2024,19,101,16,23336343.4,
PANAMA,2024,Nov,11/1/2024,41,45,0,638075.8,
PERU,2024,Nov,11/1/2024,85,449,0,9921309.48,
POLAND,2024,Nov,11/1/2024,13,18,0,484899.38,
SENEGAL,2024,Nov,11/1/2024,2,8,0,225017,
SOUTH AFRICA,2024,Nov,11/1/2024,2,2,0,50130,
SOUTH KOREA,2024,Nov,11/1/2024,26,34,0,687434.34,
SPAIN,2024,Nov,11/1/2024,32,95,0,1610688.98,
SWEDEN,2024,Nov,11/1/2024,5,5,0,120113,
TAIWAN,2024,Nov,11/1/2024,11,130,0,2582417.08,
THAILAND,2024,Nov,11/1/2024,7,22,0,112970.83,
TRINIDAD AND TOBAGO,2024,Nov,11/1/2024,3,5,0,83518,
TURKEY,2024,Nov,11/1/2024,28,53,0,1055935.52,
UNITED ARAB EMIRATES,2024,Nov,11/1/2024,15,27,0,503645.31,
UNITED KINGDOM,2024,Nov,11/1/2024,10,13,0,223023,
URUGUAY,2024,Nov,11/1/2024,1,1,0,12588.82,
US VIRGIN ISLANDS,2024,Nov,11/1/2024,4,0,4,10436947,
USA,2024,Nov,11/1/2024,570,861,19,43261636,
VIETNAM,2024,Nov,11/1/2024,21,39,0,707707.24,
ARGENTINA,2024,Dec,12/1/2024,1,4,0,96200,
BANGLADESH,2024,Dec,12/1/2024,1,1,0,21285,
BELGIUM,2024,Dec,12/1/2024,32,87,0,1932217.57,
BRAZIL,2024,Dec,12/1/2024,357,551,0,14670991.3,
CANADA,2024,Dec,12/1/2024,15,22,2,28656290,
CHILE,2024,Dec,12/1/2024,3,3,0,53240,
CHINA,2024,Dec,12/1/2024,516,925,9,17291792.13,
COLOMBIA,2024,Dec,12/1/2024,66,326,0,7865180.72,
COSTA RICA,2024,Dec,12/1/2024,5,50,0,868551.96,
DENMARK,2024,Dec,12/1/2024,1,1,0,19995,
DOMINICAN REPUBLIC,2024,Dec,12/1/2024,88,122,9,7211909.22,
ECUADOR,2024,Dec,12/1/2024,1,1,0,24710,
EGYPT,2024,Dec,12/1/2024,5,5,0,109586.7,
FRANCE,2024,Dec,12/1/2024,72,73,0,1611732.15,
GERMANY,2024,Dec,12/1/2024,5,5,0,101098.06,
GUATEMALA,2024,Dec,12/1/2024,12,101,0,2558633.41,
GUYANA,2024,Dec,12/1/2024,6,46,0,1167075,
HONDURAS,2024,Dec,12/1/2024,5,31,0,741350.52,
INDIA,2024,Dec,12/1/2024,211,382,0,8601699.81,
INDONESIA,2024,Dec,12/1/2024,41,195,0,4684082.19,
IRELAND,2024,Dec,12/1/2024,2,2,0,45072,
ISRAEL,2024,Dec,12/1/2024,1,1,0,28300,
ITALY,2024,Dec,12/1/2024,8,10,0,117805,
IVORY COAST,2024,Dec,12/1/2024,3,3,0,56590,
JAMAICA,2024,Dec,12/1/2024,3,0,3,45673,
JAPAN,2024,Dec,12/1/2024,3,7,0,49342,
LEBANON,2024,Dec,12/1/2024,1,1,0,20138,
MALAYSIA,2024,Dec,12/1/2024,24,57,0,1245159.49,
MEXICO,2024,Dec,12/1/2024,23,33,1,661052.17,
MOROCCO,2024,Dec,12/1/2024,2,2,0,57400,
NETHERLANDS,2024,Dec,12/1/2024,26,49,0,1036205.47,
NICARAGUA,2024,Dec,12/1/2024,7,0,7,7017080,
NORWAY,2024,Dec,12/1/2024,1,1,0,26988,
PAKISTAN,2024,Dec,12/1/2024,8,8,2,5211735.4,
PANAMA,2024,Dec,12/1/2024,51,56,0,934285.95,
PARAGUAY,2024,Dec,12/1/2024,1,1,0,29200,
PERU,2024,Dec,12/1/2024,50,208,0,4597864.98,
POLAND,2024,Dec,12/1/2024,11,13,0,358644,
SAUDI ARABIA,2024,Dec,12/1/2024,1,1,0,17280,
SENEGAL,2024,Dec,12/1/2024,1,2,0,21173.5,
SINGAPORE,2024,Dec,12/1/2024,1,1,0,2806,
SOUTH AFRICA,2024,Dec,12/1/2024,3,3,0,73808,
SOUTH KOREA,2024,Dec,12/1/2024,18,25,0,448725.36,
SPAIN,2024,Dec,12/1/2024,20,46,0,1021187.41,
SWEDEN,2024,Dec,12/1/2024,2,2,0,55634,
TAIWAN,2024,Dec,12/1/2024,7,55,0,1071562,
THAILAND,2024,Dec,12/1/2024,9,30,0,676698.27,
TRINIDAD AND TOBAGO,2024,Dec,12/1/2024,12,85,0,1311468.04,
TURKEY,2024,Dec,12/1/2024,12,11,3,33501131,
UKRAINE,2024,Dec,12/1/2024,5,7,0,194365.5,
UNITED ARAB EMIRATES,2024,Dec,12/1/2024,7,11,0,288830,
UNITED KINGDOM,2024,Dec,12/1/2024,4,4,0,67370.7,
US VIRGIN ISLANDS,2024,Dec,12/1/2024,18,0,18,57026638,
USA,2024,Dec,12/1/2024,384,578,11,70825551.89,
VIETNAM,2024,Dec,12/1/2024,36,78,0,1699982.46,
ARGENTINA,2025,Jan,1/1/2025,8,19,0,493337.12,
BANGLADESH,2025,Jan,1/1/2025,1,1,0,21285,
BELGIUM,2025,Jan,1/1/2025,22,55,0,1348736.91,
BRAZIL,2025,Jan,1/1/2025,157,388,12,20422881.11,
BULGARIA,2025,Jan,1/1/2025,1,1,0,18223.04,
CANADA,2025,Jan,1/1/2025,31,31,0,505769.44,
CHILE,2025,Jan,1/1/2025,1,1,0,7000,
CHINA,2025,Jan,1/1/2025,657,1110,1,22237074.36,
COLOMBIA,2025,Jan,1/1/2025,65,446,0,11016166.6,
COSTA RICA,2025,Jan,1/1/2025,13,58,1,1038610.36,
CROATIA,2025,Jan,1/1/2025,2,2,0,49194.14,
DENMARK,2025,Jan,1/1/2025,2,2,0,23327,
DOMINICAN REPUBLIC,2025,Jan,1/1/2025,44,99,7,10731745.87,
EGYPT,2025,Jan,1/1/2025,13,14,0,374145.5,
FINLAND,2025,Jan,1/1/2025,1,1,0,25586.49,
FRANCE,2025,Jan,1/1/2025,39,50,0,1102203.2,
GERMANY,2025,Jan,1/1/2025,6,7,0,179643.8,
GUATEMALA,2025,Jan,1/1/2025,14,78,0,1943660.36,
GUYANA,2025,Jan,1/1/2025,3,26,0,651300,
INDIA,2025,Jan,1/1/2025,189,444,0,10494521.11,
INDONESIA,2025,Jan,1/1/2025,60,182,12,14443758.69,
IRELAND,2025,Jan,1/1/2025,2,2,0,53440,
ISRAEL,2025,Jan,1/1/2025,0,0,0,0,
ITALY,2025,Jan,1/1/2025,6,9,0,201580,
JAMAICA,2025,Jan,1/1/2025,4,8,0,62334.99,
JAPAN,2025,Jan,1/1/2025,6,24,0,354572.04,
LEBANON,2025,Jan,1/1/2025,1,1,0,12530,
MALAYSIA,2025,Jan,1/1/2025,30,52,12,9733197.35,
MEXICO,2025,Jan,1/1/2025,20,34,0,597749.05,
MOROCCO,2025,Jan,1/1/2025,5,13,0,369277.94,
NETHERLANDS,2025,Jan,1/1/2025,30,59,0,1237973.77,
NORWAY,2025,Jan,1/1/2025,4,4,0,107952,
PAKISTAN,2025,Jan,1/1/2025,1,0,1,11059950,
PANAMA,2025,Jan,1/1/2025,21,26,0,369454.86,
PERU,2025,Jan,1/1/2025,36,173,0,3681468.77,
PHILIPPINES,2025,Jan,1/1/2025,1,3,0,63409.5,
POLAND,2025,Jan,1/1/2025,9,10,0,279114,
PORTUGAL,2025,Jan,1/1/2025,2,4,0,99771.98,
PUERTO RICO,2025,Jan,1/1/2025,1,1,0,5162,
SENEGAL,2025,Jan,1/1/2025,2,3,0,84034,
SINGAPORE,2025,Jan,1/1/2025,1,2,0,51527.8,
SOUTH AFRICA,2025,Jan,1/1/2025,1,1,0,26440,
SOUTH KOREA,2025,Jan,1/1/2025,16,22,0,426098.12,
SPAIN,2025,Jan,1/1/2025,18,43,0,803600.73,
SWEDEN,2025,Jan,1/1/2025,4,4,0,110793,
TAIWAN,2025,Jan,1/1/2025,10,50,0,971350.87,
THAILAND,2025,Jan,1/1/2025,3,7,0,155624,
TRINIDAD AND TOBAGO,2025,Jan,1/1/2025,6,28,0,461480,
TURKEY,2025,Jan,1/1/2025,15,25,0,556428.24,
UNITED ARAB EMIRATES,2025,Jan,1/1/2025,7,10,0,227820.93,
URUGUAY,2025,Jan,1/1/2025,2,2,0,50450,
US VIRGIN ISLANDS,2025,Jan,1/1/2025,13,10,12,35636459.8,
USA,2025,Jan,1/1/2025,336,493,9,32053378.92,
VENEZUELA,2025,Jan,1/1/2025,1,1,0,1485,
VIETNAM,2025,Jan,1/1/2025,14,17,0,384413.56,
