country,year,month,date,shipments,container_total,shipments_vrac,weight_total
BAHAMAS,2023,Nov,11/1/2023,4,0,4,8889961
BANGLADESH,2023,Nov,11/1/2023,2,5,0,106425
BELGIUM,2023,Nov,11/1/2023,52,94,0,2324006.5
BRAZIL,2023,Nov,11/1/2023,171,435,1,11477802.56
CANADA,2023,Nov,11/1/2023,84,86,0,1260350.52
CHILE,2023,Nov,11/1/2023,7,11,0,208028.49
CHINA,2023,Nov,11/1/2023,667,1142,4,22039014.2
COLOMBIA,2023,Nov,11/1/2023,55,188,5,12986296.46
COSTA RICA,2023,Nov,11/1/2023,17,23,1,230078.84
CUBA,2023,Nov,11/1/2023,1,10,0,31850.2
CYPRUS,2023,Nov,11/1/2023,1,1,0,21785
DENMARK,2023,Nov,11/1/2023,3,4,0,33851.7
DOMINICAN REPUBLIC,2023,Nov,11/1/2023,198,312,8,10139857.92
ECUADOR,2023,Nov,11/1/2023,1,2,0,36470
EGYPT,2023,Nov,11/1/2023,11,7,7,63961230
EL SALVADOR,2023,Nov,11/1/2023,7,110,0,2885315.43
ESTONIA,2023,Nov,11/1/2023,1,1,0,27040
FRANCE,2023,Nov,11/1/2023,87,105,0,1865138.96
GERMANY,2023,Nov,11/1/2023,10,13,0,256100.99
GUADELOUPE,2023,Nov,11/1/2023,1,1,0,28000
GUATEMALA,2023,Nov,11/1/2023,24,57,0,622453.42
HONDURAS,2023,Nov,11/1/2023,10,50,0,1143925.56
INDIA,2023,Nov,11/1/2023,132,413,0,9952309.29
INDONESIA,2023,Nov,11/1/2023,50,118,13,12971646.97
IRELAND,2023,Nov,11/1/2023,2,2,0,45072
ITALY,2023,Nov,11/1/2023,9,9,0,191245
IVORY COAST,2023,Nov,11/1/2023,1,1,0,14614
JAMAICA,2023,Nov,11/1/2023,10,16,1,386415.83
JAPAN,2023,Nov,11/1/2023,22,2,20,184454.56
LEBANON,2023,Nov,11/1/2023,2,2,0,35720
MALAYSIA,2023,Nov,11/1/2023,7,16,0,343273.35
MEXICO,2023,Nov,11/1/2023,28,54,0,1053609.17
MOROCCO,2023,Nov,11/1/2023,2,3,0,82289.1
NETHERLANDS,2023,Nov,11/1/2023,70,174,0,4060508.26
NORWAY,2023,Nov,11/1/2023,5,5,0,139804
PAKISTAN,2023,Nov,11/1/2023,2,48,0,1252492.8
PANAMA,2023,Nov,11/1/2023,92,165,0,3459619.97
PERU,2023,Nov,11/1/2023,87,338,0,7359275.05
POLAND,2023,Nov,11/1/2023,5,7,0,193872
PORTUGAL,2023,Nov,11/1/2023,1,1,0,26909
PUERTO RICO,2023,Nov,11/1/2023,1,1,0,16329.6
SAUDI ARABIA,2023,Nov,11/1/2023,1,1,0,28500
SENEGAL,2023,Nov,11/1/2023,3,8,0,225103.98
SOUTH KOREA,2023,Nov,11/1/2023,27,59,0,973138.14
SPAIN,2023,Nov,11/1/2023,28,32,0,572084.9
SURINAME,2023,Nov,11/1/2023,1,0,1,1583620
SWEDEN,2023,Nov,11/1/2023,3,3,0,22659.11
TAIWAN,2023,Nov,11/1/2023,9,67,0,1297810.58
THAILAND,2023,Nov,11/1/2023,2,3,0,27973
TRINIDAD AND TOBAGO,2023,Nov,11/1/2023,3,3,0,52083.2
TUNISIA,2023,Nov,11/1/2023,2,2,0,56358
TURKEY,2023,Nov,11/1/2023,32,66,10,80975784.76
UKRAINE,2023,Nov,11/1/2023,1,2,0,55533
UNITED ARAB EMIRATES,2023,Nov,11/1/2023,2,5,0,82292.01
UNITED KINGDOM,2023,Nov,11/1/2023,1,2,0,13347
URUGUAY,2023,Nov,11/1/2023,13,2,11,140827
US VIRGIN ISLANDS,2023,Nov,11/1/2023,12,0,12,31639719
USA,2023,Nov,11/1/2023,1819,1525,706,81297009.03
VIETNAM,2023,Nov,11/1/2023,28,110,0,2643123.65
ALGERIA,2023,Dec,12/1/2023,1,0,1,27540000
ARGENTINA,2023,Dec,12/1/2023,1,2,0,46060
ARUBA,2023,Dec,12/1/2023,5,1,4,13673448
BARBADOS,2023,Dec,12/1/2023,1,1,0,3698.18
BELGIUM,2023,Dec,12/1/2023,31,58,0,1379618.64
BRAZIL,2023,Dec,12/1/2023,167,422,0,10957512.03
CANADA,2023,Dec,12/1/2023,97,114,2,38199332.93
CHILE,2023,Dec,12/1/2023,8,30,0,666687.19
CHINA,2023,Dec,12/1/2023,569,879,0,16278082.86
COLOMBIA,2023,Dec,12/1/2023,57,182,1,7647507.11
COSTA RICA,2023,Dec,12/1/2023,17,57,0,918377.53
DENMARK,2023,Dec,12/1/2023,1,1,0,3796
DOMINICAN REPUBLIC,2023,Dec,12/1/2023,163,239,6,19402812.22
ECUADOR,2023,Dec,12/1/2023,5,5,0,35330.44
EGYPT,2023,Dec,12/1/2023,2,2,0,42335
EL SALVADOR,2023,Dec,12/1/2023,6,40,0,994602.08
ESTONIA,2023,Dec,12/1/2023,1,1,0,27040
FRANCE,2023,Dec,12/1/2023,127,143,0,2735993.98
FRENCH GUIANA,2023,Dec,12/1/2023,1,1,0,4400
GERMANY,2023,Dec,12/1/2023,15,19,0,325273.43
GHANA,2023,Dec,12/1/2023,1,1,0,720
GREECE,2023,Dec,12/1/2023,1,1,0,7200
GUADELOUPE,2023,Dec,12/1/2023,2,2,0,33167
GUATEMALA,2023,Dec,12/1/2023,29,93,10,14578315.41
GUYANA,2023,Dec,12/1/2023,3,11,0,273810
HONDURAS,2023,Dec,12/1/2023,10,32,0,621364.61
INDIA,2023,Dec,12/1/2023,123,338,0,8017230.86
INDONESIA,2023,Dec,12/1/2023,35,99,12,12720720.46
ITALY,2023,Dec,12/1/2023,14,15,0,236839.88
IVORY COAST,2023,Dec,12/1/2023,1,1,0,13989
JAMAICA,2023,Dec,12/1/2023,6,4,2,7087011
JAPAN,2023,Dec,12/1/2023,11,2,9,42124.41
JORDAN,2023,Dec,12/1/2023,1,1,0,24665.8
KENYA,2023,Dec,12/1/2023,1,1,0,1491.7
MALAYSIA,2023,Dec,12/1/2023,10,32,0,741262.65
MEXICO,2023,Dec,12/1/2023,36,84,1,1856367.23
MOROCCO,2023,Dec,12/1/2023,1,1,0,23097.4
NETHERLANDS,2023,Dec,12/1/2023,43,108,0,2494990.24
NETHERLANDS ANTILLES,2023,Dec,12/1/2023,3,3,0,50240
NORWAY,2023,Dec,12/1/2023,13,13,0,348367.4
PAKISTAN,2023,Dec,12/1/2023,7,101,0,2616408.8
PANAMA,2023,Dec,12/1/2023,52,56,0,736913.44
PERU,2023,Dec,12/1/2023,61,248,0,5395000
POLAND,2023,Dec,12/1/2023,14,14,0,371466
PUERTO RICO,2023,Dec,12/1/2023,1,1,0,7165.06
SOUTH AFRICA,2023,Dec,12/1/2023,1,2,0,6000
SOUTH KOREA,2023,Dec,12/1/2023,26,29,0,453886.3
SPAIN,2023,Dec,12/1/2023,14,33,0,745612.99
SRI LANKA,2023,Dec,12/1/2023,3,3,0,21445
SWEDEN,2023,Dec,12/1/2023,1,1,0,19740.95
TAIWAN,2023,Dec,12/1/2023,5,44,0,866048.19
THAILAND,2023,Dec,12/1/2023,4,5,0,60507.96
TRINIDAD AND TOBAGO,2023,Dec,12/1/2023,8,11,0,166643.98
TUNISIA,2023,Dec,12/1/2023,2,2,0,56523
TURKEY,2023,Dec,12/1/2023,26,49,7,71585929.29
UKRAINE,2023,Dec,12/1/2023,5,15,0,416497.5
UNITED ARAB EMIRATES,2023,Dec,12/1/2023,5,8,0,137017.2
US VIRGIN ISLANDS,2023,Dec,12/1/2023,6,0,6,25558908
USA,2023,Dec,12/1/2023,1302,1504,131,96723157.55
VENEZUELA,2023,Dec,12/1/2023,1,5,0,78200
VIETNAM,2023,Dec,12/1/2023,26,150,0,3878241.91
ARGENTINA,2024,Jan,1/1/2024,5,7,0,143301.23
BELGIUM,2024,Jan,1/1/2024,24,84,0,1902093.4
BRAZIL,2024,Jan,1/1/2024,164,349,0,9244776.45
CANADA,2024,Jan,1/1/2024,31,31,0,475178.5
CHILE,2024,Jan,1/1/2024,5,14,0,270223.09
CHINA,2024,Jan,1/1/2024,455,795,1,16330172.7
COLOMBIA,2024,Jan,1/1/2024,45,171,1,7622343.29
COSTA RICA,2024,Jan,1/1/2024,6,16,0,211324.76
DENMARK,2024,Jan,1/1/2024,2,3,0,14162
DOMINICAN REPUBLIC,2024,Jan,1/1/2024,123,180,14,10100756.89
ECUADOR,2024,Jan,1/1/2024,1,1,0,4788.99
EGYPT,2024,Jan,1/1/2024,8,2,6,27875101.5
ESTONIA,2024,Jan,1/1/2024,1,1,0,27040
FINLAND,2024,Jan,1/1/2024,1,1,0,17700
FRANCE,2024,Jan,1/1/2024,65,77,0,1448160.46
GERMANY,2024,Jan,1/1/2024,20,29,0,561246
GUADELOUPE,2024,Jan,1/1/2024,1,1,0,24100
GUATEMALA,2024,Jan,1/1/2024,17,86,2,4291208.55
GUYANA,2024,Jan,1/1/2024,2,10,0,271740
HAITI,2024,Jan,1/1/2024,1,1,0,24010
HONDURAS,2024,Jan,1/1/2024,7,7,0,92936.54
INDIA,2024,Jan,1/1/2024,111,271,0,6265410.83
INDONESIA,2024,Jan,1/1/2024,42,121,10,9894827.48
IRELAND,2024,Jan,1/1/2024,4,6,0,147768
ISRAEL,2024,Jan,1/1/2024,2,2,0,39052
ITALY,2024,Jan,1/1/2024,13,15,0,289947.22
IVORY COAST,2024,Jan,1/1/2024,1,6,0,167794.02
JAMAICA,2024,Jan,1/1/2024,10,13,0,247710.41
JAPAN,2024,Jan,1/1/2024,2,3,0,21820
JORDAN,2024,Jan,1/1/2024,1,1,0,27520
MALAYSIA,2024,Jan,1/1/2024,10,37,0,854903.45
MARTINIQUE,2024,Jan,1/1/2024,1,1,0,2880
MEXICO,2024,Jan,1/1/2024,29,45,0,843596.36
MOROCCO,2024,Jan,1/1/2024,2,41,0,1065351.6
NETHERLANDS,2024,Jan,1/1/2024,21,66,0,1363798.44
NETHERLANDS ANTILLES,2024,Jan,1/1/2024,1,1,0,17010
NICARAGUA,2024,Jan,1/1/2024,9,0,9,7233080
NORWAY,2024,Jan,1/1/2024,3,3,0,81988
PAKISTAN,2024,Jan,1/1/2024,9,246,0,6407869
PANAMA,2024,Jan,1/1/2024,20,24,0,337462.38
PARAGUAY,2024,Jan,1/1/2024,3,3,0,87630
PERU,2024,Jan,1/1/2024,36,145,0,3065843.82
POLAND,2024,Jan,1/1/2024,14,17,0,443002.8
PUERTO RICO,2024,Jan,1/1/2024,1,1,0,6042
ROMANIA,2024,Jan,1/1/2024,2,6,0,165286.5
SAUDI ARABIA,2024,Jan,1/1/2024,1,1,0,28500
SOUTH AFRICA,2024,Jan,1/1/2024,2,3,0,44534.8
SOUTH KOREA,2024,Jan,1/1/2024,25,40,0,570092.82
SPAIN,2024,Jan,1/1/2024,24,68,0,1527094.91
SWEDEN,2024,Jan,1/1/2024,4,4,0,103008.01
TAIWAN,2024,Jan,1/1/2024,7,47,0,854946.15
THAILAND,2024,Jan,1/1/2024,2,4,0,75604
TRINIDAD AND TOBAGO,2024,Jan,1/1/2024,1,1,0,4720
TUNISIA,2024,Jan,1/1/2024,3,3,0,85042
TURKEY,2024,Jan,1/1/2024,30,59,13,100716609.5
UKRAINE,2024,Jan,1/1/2024,3,10,0,277665
UNITED ARAB EMIRATES,2024,Jan,1/1/2024,4,10,0,119216.91
UNITED KINGDOM,2024,Jan,1/1/2024,3,5,0,71655.99
URUGUAY,2024,Jan,1/1/2024,1,1,0,15581.69
US VIRGIN ISLANDS,2024,Jan,1/1/2024,16,0,16,47007592
USA,2024,Jan,1/1/2024,714,881,78,92653131.36
VENEZUELA,2024,Jan,1/1/2024,2,2,0,7130
VIETNAM,2024,Jan,1/1/2024,40,193,0,4934442.18
ARGENTINA,2024,Feb,2/1/2024,1,2,0,50680
BELGIUM,2024,Feb,2/1/2024,17,40,0,919427.97
BRAZIL,2024,Feb,2/1/2024,121,301,0,7855717.89
CANADA,2024,Feb,2/1/2024,23,22,1,30478902.09
CHILE,2024,Feb,2/1/2024,7,7,0,113975.56
CHINA,2024,Feb,2/1/2024,562,937,4,18428051.34
COLOMBIA,2024,Feb,2/1/2024,36,339,1,12009827.92
COSTA RICA,2024,Feb,2/1/2024,2,4,0,36078.72
DENMARK,2024,Feb,2/1/2024,1,2,0,24103
DOMINICAN REPUBLIC,2024,Feb,2/1/2024,178,248,3,4114967.71
ECUADOR,2024,Feb,2/1/2024,3,3,0,63221
EGYPT,2024,Feb,2/1/2024,1,3,0,64521.6
FRANCE,2024,Feb,2/1/2024,26,51,0,896636.13
GERMANY,2024,Feb,2/1/2024,9,10,0,117222.31
GUADELOUPE,2024,Feb,2/1/2024,2,2,0,42410
GUATEMALA,2024,Feb,2/1/2024,18,45,0,823931.45
HONDURAS,2024,Feb,2/1/2024,13,142,0,3467565.26
INDIA,2024,Feb,2/1/2024,54,157,0,3610169.54
INDONESIA,2024,Feb,2/1/2024,42,147,11,13622592.39
ISRAEL,2024,Feb,2/1/2024,3,3,0,85335
ITALY,2024,Feb,2/1/2024,10,12,0,207455.24
JAMAICA,2024,Feb,2/1/2024,7,4,3,80160.02
JAPAN,2024,Feb,2/1/2024,13,4,11,103140.66
MALAYSIA,2024,Feb,2/1/2024,4,5,0,96538.4
MALTA,2024,Feb,2/1/2024,1,4,0,123280
MEXICO,2024,Feb,2/1/2024,20,42,0,913774.49
NETHERLANDS,2024,Feb,2/1/2024,34,116,0,2362489.2
NETHERLANDS ANTILLES,2024,Feb,2/1/2024,1,1,0,20210
NICARAGUA,2024,Feb,2/1/2024,4,45,0,1129275
NORWAY,2024,Feb,2/1/2024,3,3,0,81476
OMAN,2024,Feb,2/1/2024,1,2,0,32511
PAKISTAN,2024,Feb,2/1/2024,8,90,5,14393424
PANAMA,2024,Feb,2/1/2024,27,32,2,638438.53
PERU,2024,Feb,2/1/2024,53,212,0,4533980.41
POLAND,2024,Feb,2/1/2024,10,16,0,427657.8
PUERTO RICO,2024,Feb,2/1/2024,1,1,0,4990
SENEGAL,2024,Feb,2/1/2024,3,6,0,168934
SOUTH KOREA,2024,Feb,2/1/2024,18,29,0,568421.67
SPAIN,2024,Feb,2/1/2024,19,35,0,809144.44
SRI LANKA,2024,Feb,2/1/2024,1,1,0,1705
TAIWAN,2024,Feb,2/1/2024,1,1,0,17020
THAILAND,2024,Feb,2/1/2024,5,5,0,80233.6
TRINIDAD AND TOBAGO,2024,Feb,2/1/2024,6,1,5,16371581.38
TUNISIA,2024,Feb,2/1/2024,2,2,0,56604
TURKEY,2024,Feb,2/1/2024,24,43,2,32586552.22
UNITED ARAB EMIRATES,2024,Feb,2/1/2024,3,4,0,75023.64
UNITED KINGDOM,2024,Feb,2/1/2024,4,4,0,90259.79
US VIRGIN ISLANDS,2024,Feb,2/1/2024,10,0,10,29849911
USA,2024,Feb,2/1/2024,683,826,124,72426932.03
VENEZUELA,2024,Feb,2/1/2024,2,2,0,10043.01
VIETNAM,2024,Feb,2/1/2024,24,81,0,1975354.22
BRAZIL,2024,Mar,3/1/2024,15,18,0,474809.82
CANADA,2024,Mar,3/1/2024,4,4,0,57664.75
CHINA,2024,Mar,3/1/2024,24,26,0,422099
COLOMBIA,2024,Mar,3/1/2024,2,2,1,3623530
DOMINICAN REPUBLIC,2024,Mar,3/1/2024,24,26,15,35860816.57
EGYPT,2024,Mar,3/1/2024,6,0,6,27845621
FRANCE,2024,Mar,3/1/2024,16,19,0,434235.97
GUATEMALA,2024,Mar,3/1/2024,10,100,0,2369197
HONDURAS,2024,Mar,3/1/2024,1,20,0,501600
INDIA,2024,Mar,3/1/2024,23,79,0,1883257.32
INDONESIA,2024,Mar,3/1/2024,18,50,12,10567540.4
IRELAND,2024,Mar,3/1/2024,2,2,0,53650
ITALY,2024,Mar,3/1/2024,2,2,0,26090
LATVIA,2024,Mar,3/1/2024,1,4,0,114997
MEXICO,2024,Mar,3/1/2024,6,6,0,94405
NETHERLANDS,2024,Mar,3/1/2024,1,1,0,16695
PAKISTAN,2024,Mar,3/1/2024,14,38,13,48222356.04
PANAMA,2024,Mar,3/1/2024,2,0,2,20720
PERU,2024,Mar,3/1/2024,2,17,0,365445.05
SOUTH KOREA,2024,Mar,3/1/2024,1,1,0,1796
TRINIDAD AND TOBAGO,2024,Mar,3/1/2024,4,7,0,94502.8
TUNISIA,2024,Mar,3/1/2024,1,1,0,28595
TURKEY,2024,Mar,3/1/2024,6,0,6,29219310.32
UKRAINE,2024,Mar,3/1/2024,7,16,0,444253.28
UNITED ARAB EMIRATES,2024,Mar,3/1/2024,2,8,0,186850
URUGUAY,2024,Mar,3/1/2024,18,0,18,130435
USA,2024,Mar,3/1/2024,576,256,346,64723924.95
VIETNAM,2024,Mar,3/1/2024,2,13,0,347472
BELGIUM,2024,Apr,4/1/2024,4,4,0,82722.21
BRAZIL,2024,Apr,4/1/2024,51,113,0,2879107.59
CANADA,2024,Apr,4/1/2024,17,17,0,214571.1
CHILE,2024,Apr,4/1/2024,3,3,0,39334.75
CHINA,2024,Apr,4/1/2024,302,489,6,8885773.76
COLOMBIA,2024,Apr,4/1/2024,32,89,0,1968824.86
DOMINICAN REPUBLIC,2024,Apr,4/1/2024,16,35,10,18824922.76
ECUADOR,2024,Apr,4/1/2024,2,2,0,21170
EL SALVADOR,2024,Apr,4/1/2024,3,81,0,2195660.52
FRANCE,2024,Apr,4/1/2024,37,37,0,931960.11
GERMANY,2024,Apr,4/1/2024,1,1,0,5232
GUADELOUPE,2024,Apr,4/1/2024,1,1,0,14360
GUATEMALA,2024,Apr,4/1/2024,8,26,0,556224.11
HONDURAS,2024,Apr,4/1/2024,3,70,0,1754000
INDIA,2024,Apr,4/1/2024,73,185,0,4400625.55
INDONESIA,2024,Apr,4/1/2024,35,177,8,10526761.19
IRELAND,2024,Apr,4/1/2024,1,1,0,26720
ITALY,2024,Apr,4/1/2024,3,3,0,55030
JAMAICA,2024,Apr,4/1/2024,3,5,0,110729.14
JAPAN,2024,Apr,4/1/2024,2,3,0,24316.8
MALAYSIA,2024,Apr,4/1/2024,4,7,0,131161.35
MEXICO,2024,Apr,4/1/2024,12,28,0,634728.9
MOROCCO,2024,Apr,4/1/2024,2,3,0,79591.6
NETHERLANDS,2024,Apr,4/1/2024,5,24,0,444839.53
NICARAGUA,2024,Apr,4/1/2024,7,15,6,6892291.2
NORWAY,2024,Apr,4/1/2024,3,3,0,82500
OMAN,2024,Apr,4/1/2024,2,3,0,86265
PANAMA,2024,Apr,4/1/2024,2,2,0,17612.95
PERU,2024,Apr,4/1/2024,23,105,0,2148834.99
POLAND,2024,Apr,4/1/2024,1,1,0,26245
PUERTO RICO,2024,Apr,4/1/2024,1,1,0,7582
SOUTH KOREA,2024,Apr,4/1/2024,31,59,0,1330292.56
SPAIN,2024,Apr,4/1/2024,3,7,0,177568
TAIWAN,2024,Apr,4/1/2024,4,43,0,829817.94
TRINIDAD AND TOBAGO,2024,Apr,4/1/2024,1,1,0,12568
TURKEY,2024,Apr,4/1/2024,7,14,2,15240036.15
UKRAINE,2024,Apr,4/1/2024,4,4,0,111066
US VIRGIN ISLANDS,2024,Apr,4/1/2024,7,0,7,20208509
USA,2024,Apr,4/1/2024,557,516,165,67504421.76
VIETNAM,2024,Apr,4/1/2024,15,18,0,337418.87
ARGENTINA,2024,May,5/1/2024,2,3,0,71705.08
BELGIUM,2024,May,5/1/2024,31,80,0,1959394.04
BRAZIL,2024,May,5/1/2024,135,239,0,6097132.02
BULGARIA,2024,May,5/1/2024,1,1,0,15040
CANADA,2024,May,5/1/2024,21,22,1,27410256.81
CHILE,2024,May,5/1/2024,5,5,0,100965.95
CHINA,2024,May,5/1/2024,449,945,0,18361556.13
COLOMBIA,2024,May,5/1/2024,48,366,1,13387599.22
COSTA RICA,2024,May,5/1/2024,9,14,0,181344.91
CYPRUS,2024,May,5/1/2024,1,1,0,21705
DOMINICAN REPUBLIC,2024,May,5/1/2024,99,157,9,14799004.03
EGYPT,2024,May,5/1/2024,8,0,8,38801702
EL SALVADOR,2024,May,5/1/2024,1,1,0,27106.92
FRANCE,2024,May,5/1/2024,56,108,0,2653335.02
GERMANY,2024,May,5/1/2024,5,5,0,83299
GUATEMALA,2024,May,5/1/2024,12,29,0,630247.21
GUYANA,2024,May,5/1/2024,6,50,0,1358935
HONDURAS,2024,May,5/1/2024,10,52,0,1224025.93
INDIA,2024,May,5/1/2024,100,280,0,6393459.61
INDONESIA,2024,May,5/1/2024,24,164,0,3932966.63
ISRAEL,2024,May,5/1/2024,1,1,0,28300
ITALY,2024,May,5/1/2024,4,4,0,60580
JAPAN,2024,May,5/1/2024,3,4,0,15410
MALAYSIA,2024,May,5/1/2024,28,95,0,2076648.68
MEXICO,2024,May,5/1/2024,21,51,0,877696.17
MOROCCO,2024,May,5/1/2024,1,1,0,23637.9
NETHERLANDS,2024,May,5/1/2024,30,124,0,2532463.4
NORWAY,2024,May,5/1/2024,5,5,0,136694.6
PAKISTAN,2024,May,5/1/2024,14,290,0,7534816.96
PANAMA,2024,May,5/1/2024,37,40,0,689662.93
PARAGUAY,2024,May,5/1/2024,2,6,0,163070
PERU,2024,May,5/1/2024,23,132,0,2854061.02
POLAND,2024,May,5/1/2024,11,18,0,457992
PUERTO RICO,2024,May,5/1/2024,1,2,0,44927
SENEGAL,2024,May,5/1/2024,3,6,0,165964
SINGAPORE,2024,May,5/1/2024,1,1,0,16200
SOUTH AFRICA,2024,May,5/1/2024,3,3,0,9580
SOUTH KOREA,2024,May,5/1/2024,26,48,0,934099.97
SPAIN,2024,May,5/1/2024,15,16,0,370199.82
SRI LANKA,2024,May,5/1/2024,1,1,0,745
SWEDEN,2024,May,5/1/2024,1,1,0,24780
TAIWAN,2024,May,5/1/2024,5,21,0,371444.77
THAILAND,2024,May,5/1/2024,6,8,0,117577
TRINIDAD AND TOBAGO,2024,May,5/1/2024,1,3,0,60500.01
TURKEY,2024,May,5/1/2024,24,55,2,31049350.71
UKRAINE,2024,May,5/1/2024,2,6,0,166599
UNITED ARAB EMIRATES,2024,May,5/1/2024,15,24,0,360169.6
UNITED KINGDOM,2024,May,5/1/2024,1,1,0,25728
US VIRGIN ISLANDS,2024,May,5/1/2024,9,0,9,31005428
USA,2024,May,5/1/2024,1260,982,527,159440124.1
VIETNAM,2024,May,5/1/2024,17,31,0,610860.7
ARGENTINA,2024,Jun,6/1/2024,1,2,0,50740
BELGIUM,2024,Jun,6/1/2024,7,7,0,135967.67
BRAZIL,2024,Jun,6/1/2024,112,320,0,8481628.84
CANADA,2024,Jun,6/1/2024,40,40,1,30573184
CHILE,2024,Jun,6/1/2024,2,2,0,36390
CHINA,2024,Jun,6/1/2024,240,503,0,10730272.21
COLOMBIA,2024,Jun,6/1/2024,24,58,1,4704960.54
COSTA RICA,2024,Jun,6/1/2024,8,18,0,246953.51
DOMINICAN REPUBLIC,2024,Jun,6/1/2024,106,170,5,12410111.7
ECUADOR,2024,Jun,6/1/2024,1,1,0,24686
EL SALVADOR,2024,Jun,6/1/2024,6,102,0,2764905.84
FRANCE,2024,Jun,6/1/2024,35,47,0,1031700.91
GERMANY,2024,Jun,6/1/2024,12,6,6,5107930.07
GUADELOUPE,2024,Jun,6/1/2024,2,2,0,30000
GUATEMALA,2024,Jun,6/1/2024,26,219,0,5539953.02
GUYANA,2024,Jun,6/1/2024,4,40,0,1078415
HONDURAS,2024,Jun,6/1/2024,5,52,0,1316093.88
INDIA,2024,Jun,6/1/2024,117,385,5,9398931.9
INDONESIA,2024,Jun,6/1/2024,48,184,11,13089399.21
ITALY,2024,Jun,6/1/2024,5,5,0,123499
IVORY COAST,2024,Jun,6/1/2024,1,1,0,17850
JAMAICA,2024,Jun,6/1/2024,2,2,0,26192.41
JAPAN,2024,Jun,6/1/2024,3,3,0,12852
JORDAN,2024,Jun,6/1/2024,3,5,0,34330
KENYA,2024,Jun,6/1/2024,1,1,0,17298.5
MALAYSIA,2024,Jun,6/1/2024,16,62,0,1361089.29
MEXICO,2024,Jun,6/1/2024,23,54,0,1064646.33
MOROCCO,2024,Jun,6/1/2024,2,4,0,108562
NETHERLANDS,2024,Jun,6/1/2024,9,16,0,364083.14
NORWAY,2024,Jun,6/1/2024,1,1,0,19044
PAKISTAN,2024,Jun,6/1/2024,1,1,0,18729
PANAMA,2024,Jun,6/1/2024,44,52,0,764311.71
PERU,2024,Jun,6/1/2024,40,197,0,4337506
POLAND,2024,Jun,6/1/2024,8,8,0,229174
PUERTO RICO,2024,Jun,6/1/2024,1,1,0,5689
SAUDI ARABIA,2024,Jun,6/1/2024,1,1,0,22000
SOUTH AFRICA,2024,Jun,6/1/2024,3,3,0,66301
SOUTH KOREA,2024,Jun,6/1/2024,15,17,3,329492.71
SPAIN,2024,Jun,6/1/2024,6,6,0,112894.44
SWEDEN,2024,Jun,6/1/2024,1,1,0,27817
TAIWAN,2024,Jun,6/1/2024,11,96,0,1854035.28
THAILAND,2024,Jun,6/1/2024,2,2,0,35664
TOGO,2024,Jun,6/1/2024,1,1,0,27875
TRINIDAD AND TOBAGO,2024,Jun,6/1/2024,1,1,0,18500
TURKEY,2024,Jun,6/1/2024,18,20,9,62408078.88
UNITED ARAB EMIRATES,2024,Jun,6/1/2024,9,13,0,197862.6
UNITED KINGDOM,2024,Jun,6/1/2024,1,1,0,2520
URUGUAY,2024,Jun,6/1/2024,3,3,0,60520
US VIRGIN ISLANDS,2024,Jun,6/1/2024,13,0,13,32316326
USA,2024,Jun,6/1/2024,955,1151,255,159474922.5
VIETNAM,2024,Jun,6/1/2024,20,29,0,536519.4
BELGIUM,2024,Jul,7/1/2024,26,61,0,1331463.28
BRAZIL,2024,Jul,7/1/2024,113,274,0,7313054.62
CANADA,2024,Jul,7/1/2024,38,38,0,657501.95
CHILE,2024,Jul,7/1/2024,2,2,0,14000
CHINA,2024,Jul,7/1/2024,326,523,0,10784383.14
COLOMBIA,2024,Jul,7/1/2024,44,184,0,4219819.62
COSTA RICA,2024,Jul,7/1/2024,1,1,0,6380
DOMINICAN REPUBLIC,2024,Jul,7/1/2024,163,248,12,30700929.85
EL SALVADOR,2024,Jul,7/1/2024,2,0,2,7220800
FRANCE,2024,Jul,7/1/2024,57,63,0,1392443.78
GERMANY,2024,Jul,7/1/2024,3,3,0,12660.86
GUADELOUPE,2024,Jul,7/1/2024,2,2,0,26360
GUATEMALA,2024,Jul,7/1/2024,19,38,9,9393996.01
GUYANA,2024,Jul,7/1/2024,2,20,0,543653
HONDURAS,2024,Jul,7/1/2024,44,158,0,3601749.45
INDIA,2024,Jul,7/1/2024,63,224,0,5779525.31
INDONESIA,2024,Jul,7/1/2024,24,77,0,1960943.45
IRELAND,2024,Jul,7/1/2024,2,2,0,53650
ITALY,2024,Jul,7/1/2024,5,8,0,169065.59
JAMAICA,2024,Jul,7/1/2024,3,3,0,43240.27
LEBANON,2024,Jul,7/1/2024,1,1,0,20702
MALAYSIA,2024,Jul,7/1/2024,6,25,0,615813.6
MEXICO,2024,Jul,7/1/2024,28,92,0,2092832.45
MOROCCO,2024,Jul,7/1/2024,2,20,0,502120
NETHERLANDS,2024,Jul,7/1/2024,36,123,0,2445627.62
NICARAGUA,2024,Jul,7/1/2024,11,0,11,10027160
NORWAY,2024,Jul,7/1/2024,1,1,0,19044
PAKISTAN,2024,Jul,7/1/2024,16,0,16,27111401
PANAMA,2024,Jul,7/1/2024,59,61,0,940406.95
PERU,2024,Jul,7/1/2024,40,203,0,4287224.62
POLAND,2024,Jul,7/1/2024,5,5,0,133470
SENEGAL,2024,Jul,7/1/2024,1,3,0,84429
SOUTH KOREA,2024,Jul,7/1/2024,5,7,0,119572.3
SPAIN,2024,Jul,7/1/2024,13,38,0,840256.68
SWEDEN,2024,Jul,7/1/2024,1,1,0,27817
